Entry_ID,Player_ID,Team_ID,Match_ID,Entry_Date,Seed_Rank,Entry_Status
E1917,P0447,T090,M192,2025-04-05,2,Confirmed
E1918,P0448,T090,M192,2025-04-05,3,Confirmed
E1919,P0449,T090,M192,2025-04-05,4,Confirmed
E1920,P0450,T090,M192,2025-04-05,5,Confirmed
E1921,P0291,T059,M193,2025-04-04,1,Confirmed
E1922,P0292,T059,M193,2025-04-04,2,Confirmed
E1923,P0293,T059,M193,2025-04-04,3,Confirmed
E1924,P0294,T059,M193,2025-04-04,4,Confirmed
E1925,P0295,T059,M193,2025-04-04,5,Confirmed
E1926,P0141,T029,M193,2025-04-04,1,Confirmed
E1927,P0142,T029,M193,2025-04-04,2,Confirmed
E1928,P0143,T029,M193,2025-04-04,3,Confirmed
E1929,P0144,T029,M193,2025-04-04,4,Confirmed
E1930,P0145,T029,M193,2025-04-04,5,Confirmed
E1931,P0446,T090,M194,2025-04-05,1,Confirmed
E1932,P0447,T090,M194,2025-04-05,2,Confirmed
E1933,P0448,T090,M194,2025-04-05,3,Confirmed
E1934,P0449,T090,M194,2025-04-05,4,Waitlist
E1935,P0450,T090,M194,2025-04-05,5,Confirmed
E1936,P0361,T073,M194,2025-04-05,1,Confirmed
E1937,P0362,T073,M194,2025-04-05,2,Confirmed
E1938,P0363,T073,M194,2025-04-05,3,Confirmed
E1939,P0364,T073,M194,2025-04-05,4,Confirmed
E1940,P0365,T073,M194,2025-04-05,5,Confirmed
E1941,P0141,T029,M195,2025-04-03,1,Confirmed
E1942,P0142,T029,M195,2025-04-03,2,Confirmed
E1943,P0143,T029,M195,2025-04-03,3,Confirmed
E1944,P0144,T029,M195,2025-04-03,4,Confirmed
E1945,P0145,T029,M195,2025-04-03,5,Confirmed
E1946,P0091,T019,M195,2025-04-03,1,Confirmed
E1947,P0092,T019,M195,2025-04-03,2,Confirmed
E1948,P0093,T019,M195,2025-04-03,3,Confirmed
E1949,P0094,T019,M195,2025-04-03,4,Confirmed
E1950,P0095,T019,M195,2025-04-03,5,Confirmed
E1951,P0361,T073,M196,2025-04-13,1,Withdrawn
E1952,P0362,T073,M196,2025-04-13,2,Withdrawn
E1953,P0363,T073,M196,2025-04-13,3,Confirmed
E1954,P0364,T073,M196,2025-04-13,4,Withdrawn
E1955,P0365,T073,M196,2025-04-13,5,Withdrawn
E1956,P0031,T007,M196,2025-04-13,1,Confirmed
E1957,P0032,T007,M196,2025-04-13,2,Confirmed
E1958,P0033,T007,M196,2025-04-13,3,Confirmed
E1959,P0034,T007,M196,2025-04-13,4,Withdrawn
E1960,P0035,T007,M196,2025-04-13,5,Withdrawn
E1961,P0091,T019,M197,2025-04-11,1,Confirmed
E1962,P0092,T019,M197,2025-04-11,2,Confirmed
E1963,P0093,T019,M197,2025-04-11,3,Confirmed
E1964,P0094,T019,M197,2025-04-11,4,Confirmed
E1965,P0095,T019,M197,2025-04-11,5,Confirmed
E1966,P0081,T017,M197,2025-04-11,1,Disqualified
E1967,P0082,T017,M197,2025-04-11,2,Confirmed
E1968,P0083,T017,M197,2025-04-11,3,Confirmed
E1969,P0084,T017,M197,2025-04-11,4,Confirmed
E1970,P0085,T017,M197,2025-04-11,5,Disqualified
E1971,P0031,T007,M198,2025-04-02,1,Confirmed
E1972,P0032,T007,M198,2025-04-02,2,Confirmed
E1973,P0033,T007,M198,2025-04-02,3,Confirmed
E1974,P0034,T007,M198,2025-04-02,4,Confirmed
E1975,P0035,T007,M198,2025-04-02,5,Confirmed
E1976,P0186,T038,M198,2025-04-02,1,Confirmed
E1977,P0187,T038,M198,2025-04-02,2,Confirmed
E1978,P0188,T038,M198,2025-04-02,3,Confirmed
E1979,P0189,T038,M198,2025-04-02,4,Confirmed
E1980,P0190,T038,M198,2025-04-02,5,Withdrawn
E1981,P0081,T017,M199,2025-04-03,1,Confirmed
E1982,P0082,T017,M199,2025-04-03,2,Withdrawn
E1983,P0083,T017,M199,2025-04-03,3,Confirmed
E1984,P0084,T017,M199,2025-04-03,4,Confirmed
E1985,P0085,T017,M199,2025-04-03,5,Confirmed
E1986,P0046,T010,M199,2025-04-03,1,Confirmed
E1987,P0047,T010,M199,2025-04-03,2,Confirmed
E1988,P0048,T010,M199,2025-04-03,3,Confirmed
E1989,P0049,T010,M199,2025-04-03,4,Confirmed
E1990,P0050,T010,M199,2025-04-03,5,Confirmed
E1991,P0186,T038,M200,2025-04-02,1,Confirmed
E1992,P0187,T038,M200,2025-04-02,2,Confirmed
E1993,P0188,T038,M200,2025-04-02,3,Confirmed
E1994,P0189,T038,M200,2025-04-02,4,Confirmed
E1995,P0190,T038,M200,2025-04-02,5,Confirmed
E1996,P0591,T119,M200,2025-04-02,1,Confirmed
E1997,P0592,T119,M200,2025-04-02,2,Confirmed
E1998,P0593,T119,M200,2025-04-02,3,Confirmed
E1999,P0594,T119,M200,2025-04-02,4,Confirmed
E2000,P0595,T119,M200,2025-04-02,5,Confirmed
